timestamp(ms);elapse-time(ms);tx-load
40257;858;12
40365;869;12
40469;872;12
40476;872;13
40588;812;12
40693;817;13
40916;663;15
41061;702;17
41163;699;15
41332;849;17
41343;758;15
41442;757;14
41538;740;13
41544;740;13
41641;587;12
41727;570;12
41913;575;12
42027;589;14
42175;643;14
42393;843;13
42405;769;12
42510;787;12
42613;797;14
42623;802;13
42731;712;13
42831;660;12
43021;620;13
43108;602;13
43196;590;13
43365;735;14
43375;648;13
43613;786;11
43757;828;11
43764;829;11
43892;787;10
44071;879;13
44309;939;15
44417;809;14
44515;762;14
44720;950;14
44732;844;14
44830;770;14
44936;734;14
44943;736;14
45040;630;13
45136;628;15
45311;585;13
45403;578;15
45505;574;15
45684;737;12
45695;664;11
45803;673;11
45958;737;11
45968;744;11
46080;684;9
46202;703;10
46414;726;11
46528;736;12
46806;859;12
46989;1017;13
46999;926;13
47103;907;13
47201;886;14
47208;890;14
47307;785;13
47399;599;11
47584;590;13
47694;595;13
47802;604;15
48061;848;12
48070;769;12
48199;805;12
48306;815;13
48313;819;13
48423;735;12
48533;738;13
48727;661;15
48819;626;16
48932;633;15
49098;780;16
49109;694;15
49206;682;13
49302;668;12
49311;674;12
49420;609;11
49516;590;11
49731;629;12
49858;658;12
50053;757;11
50276;961;13
50290;875;13
50411;902;14
50511;902;15
50522;910;14
50627;779;14
50728;682;14
50919;636;15
51013;613;16
51102;597;16
51274;748;16
51286;665;15
51375;653;15
51467;650;12
51475;655;12
51570;564;11
51719;625;10
51973;693;10
52085;715;12
52327;866;11
52525;1047;15
52537;973;13
52687;973;14
52782;932;15
52789;936;15
52886;809;14
53012;691;14
53195;666;15
53291;610;15
53386;610;16
53560;767;16
53571;691;15
53676;670;15
53795;695;12
53805;702;12
53989;704;11
54105;727;13
54321;757;14
54429;761;14
54533;746;12
54703;893;14
54715;733;13
54806;708;14
54902;690;13
54909;694;13
55011;589;13
55111;586;12
55295;588;13
55397;597;15
55498;605;13
55756;843;11
55767;761;11
55878;775;11
55983;779;11
55991;784;12
56112;722;10
56212;718;10
56406;646;13
56670;801;14
56767;791;13
56945;950;13
56955;850;12
57046;841;12
57145;835;12
57155;842;12
57268;604;11
57367;607;12
57585;636;13
57693;653;15
57888;749;11
58092;933;13
58101;839;13
58214;854;13
58327;861;14
58335;865;15
58451;764;14
58544;662;14
58719;622;15
58816;611;16
58915;596;16
59095;756;15
59105;662;14
59198;660;14
59299;668;12
59306;672;12
59416;606;12
59563;655;10
59775;676;11
59896;703;13
59999;706;12
60251;940;13
60263;855;13
60358;804;13
60457;789;12
60463;792;12
60563;674;12
60652;660;13
60839;583;12
60985;633;15
61079;629;16
61260;793;12
61270;713;12
61424;779;12
61557;813;13
61566;819;14
61674;695;12
61779;706;13
61977;713;16
62086;669;14
62195;647;15
62363;794;16
62373;706;13
62465;694;13
62573;692;13
62580;696;13
62682;603;13
62775;588;11
62968;600;10
63063;604;12
63169;602;10
63644;1061;14
63656;980;12
63758;988;13
63878;1008;13
63887;1012;15
64015;960;15
64127;965;17
64317;668;15
64404;653;16
64509;643;17
64680;788;17
64701;695;16
64796;676;16
64892;667;16
64898;670;16
64989;591;12
65077;576;11
65261;562;12
65418;628;13
65546;658;13
65757;855;12
65769;787;12
65895;822;11
66021;857;12
66028;861;12
66143;743;11
66238;702;11
66413;649;13
66509;623;13
66746;726;14
66937;902;13
66947;809;12
67053;821;13
67153;832;11
67164;839;11
67289;786;13
67428;687;13
67638;696;15
67741;692;16
67858;711;15
68059;887;15
68073;794;14
68176;762;13
68272;743;13
68278;744;13
68372;635;12
68459;607;11
68641;578;10
68779;609;13
68878;611;11
69229;947;12
69240;873;12
69352;896;12
69500;948;13
69508;954;13
69611;835;13
69711;837;15
69915;680;16
70017;674;16
70109;616;17
70271;758;15
70284;676;14
70375;668;15
70470;655;13
70478;659;13
70582;571;12
70723;620;11
70990;711;13
71108;740;13
71223;759;11
71411;926;13
71424;849;13
71534;817;13
71645;818;15
71653;822;15
71764;662;12
71862;647;13
72053;636;15
72162;633;16
72266;626;16
72436;778;12
72447;689;11
72549;694;11
72641;684;12
72648;687;12
72754;596;11
72939;681;12
73147;704;13
73256;713;13
73371;735;11
73600;948;14
73611;863;14
73715;793;13
73805;763;13
73812;768;13
73915;667;12
74015;652;13
74196;592;12
74293;586;12
74397;598;12
74582;766;10
74593;684;10
75003;994;12
75148;1045;14
75155;1049;15
75275;987;15
75386;997;14
75594;1008;15
75701;716;14
75795;656;15
75978;818;17
75989;720;17
76083;708;16
76189;709;17
76198;715;16
76331;636;14
76428;639;13
76609;627;13
76703;626;15
76829;646;13
77044;841;12
77056;731;11
77173;751;12
77290;770;12
77299;776;12
77413;716;11
77611;789;15
77790;740;14
77885;718;15
77986;702;14
78164;860;13
78176;772;12
78274;670;12
78365;667;13
78373;672;13
78476;596;12
78568;589;12
78840;671;14
78967;697;13
79072;712;10
79262;885;12
79276;807;11
79394;833;12
79508;804;13
79514;806;12
79614;652;11
79823;759;12
79993;722;13
80130;743;14
80278;777;11
80462;944;14
80476;869;13
80599;782;12
80739;831;13
80748;838;14
80858;734;14
80979;712;14
81175;708;16
81288;697;16
81382;652;14
81559;807;17
81571;720;15
81682;711;14
81771;694;13
81779;699;13
81878;598;13
81987;611;11
82160;597;12
82252;577;13
82344;581;11
82702;918;13
82714;841;13
82822;843;12
82941;866;13
82951;873;13
83069;823;14
83175;838;16
83337;630;15
83429;615;16
83520;587;17
83692;736;15
83703;640;15
83791;623;15
83886;628;14
83894;633;13
84005;583;12
84094;580;11
84299;602;13
84434;649;12
84533;653;12
84730;830;12
84740;743;11
84852;764;13
84974;781;12
84982;786;12
85094;668;11
85182;653;11
85353;619;12
85503;655;11
85597;629;13
85947;960;13
85967;880;12
86062;887;12
86186;923;13
86194;929;13
86332;836;12
86440;849;15
86646;684;15
86750;694;16
86855;677;15
87064;862;16
87076;751;16
87176;744;13
87273;726;14
87281;732;14
87389;645;12
87495;648;11
87692;623;13
87781;610;13
87935;668;13
88175;890;12
88188;806;12
88302;811;13
88406;808;11
88415;813;11
88548;773;13
88669;741;13
88872;691;15
88971;678;16
89067;667;15
89245;824;13
89257;716;13
89361;702;12
89468;690;12
89477;696;12
89571;607;11
89679;617;11
89954;704;15
90094;740;13
90209;747;11
90416;936;12
90429;866;11
90532;859;12
90640;869;13
90651;876;13
90760;675;12
90864;663;11
91057;636;12
91310;785;15
91415;782;14
91593;939;12
91603;850;12
91702;844;11
91828;868;12
91837;874;12
91967;819;12
92081;672;12
92294;696;13
92411;715;15
92555;735;14
92819;976;13
92831;872;13
92940;866;13
93029;840;12
93036;843;12
93136;732;11
93228;681;12
93409;584;12
93510;576;13
93630;610;15
93903;860;13
93916;787;12
94029;806;12
94134;822;13
94143;828;13
94270;768;12
94384;764;15
94569;659;15
94664;643;16
94766;639;14
94944;796;14
94955;693;14
95048;673;11
95138;666;12
95146;671;12
95255;596;10
95524;765;12
95767;819;13
95880;837;11
95999;867;12
96195;1044;14
96209;968;14
96312;797;12
96409;757;13
96417;761;13
96511;638;12
96601;609;12
96788;589;13
97057;752;16
97154;752;11
97330;909;12
97346;841;12
97478;883;12
97589;889;14
97598;895;14
97708;657;12
97816;667;13
98029;691;15
98153;691;17
98244;660;15
98409;806;13
98420;717;13
98512;702;12
98611;685;13
98622;693;13
98729;583;12
98829;592;12
99014;601;13
99112;606;15
99228;623;13
99468;842;12
99480;758;12
99582;761;13
99693;772;12
99704;781;13
99821;716;13
99934;712;13
100122;649;15
100218;645;16
100315;629;15
100482;775;15
100492;680;13
100585;657;13
100677;646;12
100684;649;12
100793;582;12
100890;582;11
101078;592;13
101225;647;13
101342;671;12
101545;857;12
101557;768;11
101668;786;13
101778;800;12
101787;806;12
101890;699;11
101985;652;11
102250;701;13
102338;678;12
102429;657;13
102755;963;12
102765;880;12
102871;893;13
103009;925;14
103018;931;13
103170;838;12
103292;871;15
103525;766;16
103630;766;17
103740;739;15
103907;884;17
103918;755;16
104024;741;14
104132;737;14
104139;741;14
104233;610;13
104327;593;12
104495;584;12
104587;571;13
104689;565;13
104969;824;11
104982;755;10
105110;790;11
105230;823;11
105236;826;11
105347;766;10
105457;775;12
105755;780;14
105849;748;15
105954;731;14
106120;876;14
106132;790;13
106233;784;13
106332;674;13
106339;677;13
106446;603;13
106545;597;12
106730;604;13
106865;638;15
106985;660;15
107180;837;13
107193;753;12
107297;759;13
107410;779;12
107418;782;12
107528;679;11
107640;662;11
107820;635;12
107916;625;13
108014;613;13
108368;946;12
108380;860;12
108479;845;11
108572;846;11
108581;852;11
108704;793;10
108833;827;13
109051;678;13
109159;685;16
109326;761;14
109543;958;14
109554;857;14
109647;822;14
109740;794;14
109746;797;14
109841;687;14
109939;619;13
110115;567;13
110220;579;13
110321;588;15
110506;757;14
110518;685;14
110622;690;11
110805;780;11
110814;786;11
110942;728;10
111068;754;13
111271;761;14
111383;768;14
111494;699;14
111677;858;14
111687;753;13
111779;717;14
111880;706;13
111888;711;13
111990;614;13
112083;597;12
112262;581;12
112356;584;13
112450;576;13
112727;835;10
112740;757;10
112854;777;10
112988;817;11
113003;829;11
113108;758;10
113400;957;16
113593;861;15
113688;840;14
113785;806;14
113966;958;14
113976;873;13
114076;681;13
114176;676;13
114184;680;13
114291;607;14
114392;613;13
114603;633;13
114744;674;15
114868;698;12
115080;892;12
115093;810;11
115208;823;12
115326;832;12
115333;835;12
115440;706;11
115538;677;11
115846;761;16
115943;742;14
116048;730;14
116229;891;12
116239;806;12
116335;804;12
116430;795;13
116438;800;13
116567;629;13
116697;657;11
116925;691;15
117031;701;16
117175;751;14
117359;917;13
117369;815;12
117463;772;13
117607;799;13
117613;802;13
117719;694;12
117816;647;11
118007;644;12
118104;647;13
118196;595;11
118547;929;13
118560;848;12
118688;879;12
118825;916;12
118836;921;13
118956;859;13
119060;870;15
119285;733;16
119384;704;17
119474;655;15
119648;807;16
119658;710;16
119750;699;15
119849;686;14
119857;690;14
119971;594;13
120066;597;12
120242;590;13
120339;597;15
120465;624;13
120682;819;11
120696;732;10
120802;743;11
120907;752;12
120917;760;12
121025;693;11
121135;681;10
121447;759;14
121554;758;14
121648;748;14
121825;903;13
121835;816;12
121932;807;13
122020;677;12
122027;682;13
122124;576;12
122225;583;12
122475;647;15
122586;660;16
122701;687;11
122893;863;13
122906;789;13
123011;791;13
123101;756;15
123108;758;15
123204;625;12
123299;605;13
123473;575;13
123569;563;15
123668;573;16
123837;726;11
123847;649;11
123962;669;10
124054;673;10
124061;678;10
124182;619;9
124311;648;10
124701;859;14
124806;851;11
124923;876;12
125141;1076;15
125150;975;13
125252;951;15
125355;753;13
125361;756;13
125463;663;13
125559;642;15
125746;602;14
125844;600;15
125951;603;16
126128;763;11
126138;682;11
126272;718;11
126401;748;12
126412;757;12
126531;694;11
126645;702;12
126922;789;14
127024;770;14
127122;731;14
127298;882;13
127308;782;12
127470;834;13
127575;778;13
127582;782;13
127690;672;13
127790;675;14
128015;713;15
128129;666;14
128250;679;15
128451;865;14
128462;778;13
128565;782;13
128667;789;13
128673;792;13
128784;661;12
128898;654;11
129093;637;12
129186;628;13
129290;629;13
129627;949;12
129638;860;11
129733;841;11
129826;828;11
129833;832;11
130030;850;12
130176;892;15
130407;775;16
130515;787;14
130621;800;14
130830;993;15
130839;817;14
130943;772;13
131050;761;14
131057;764;14
131158;650;13
131348;732;13
131537;703;15
131634;699;15
131732;690;13
131965;905;14
131986;835;13
132100;756;12
132208;759;13
132217;765;13
132341;713;13
132455;730;13
132665;690;16
132761;669;16
132859;657;14
133031;810;14
133040;707;14
133128;680;13
133226;665;12
133234;670;12
133330;574;12
133444;593;10
133631;596;10
133733;612;12
134037;817;10
134239;1001;13
134250;926;12
134347;911;13
134452;925;14
134461;931;14
134577;852;15
134678;649;13
134862;619;15
134959;616;15
135047;602;16
135233;767;15
135246;675;15
135339;667;10
135424;660;11
135430;663;11
135634;681;11
135755;715;12
136015;779;13
136116;784;12
136223;804;12
136413;979;14
136425;797;13
136523;776;13
136616;732;13
136623;735;13
136763;653;13
136866;651;14
137065;647;14
137153;637;15
137244;636;14
137418;791;12
137429;672;11
137527;666;11
137697;728;13
137722;749;12
137840;692;11
137958;721;12
138174;752;13
138289;770;14
138404;720;14
138586;858;14
138596;768;13
138696;746;13
138797;733;13
138804;737;13
138927;645;12
139029;632;14
139206;616;13
139298;609;15
139393;602;14
139625;818;13
139638;717;12
139749;727;12
139856;738;12
139863;742;12
139982;692;11
140099;711;13
140315;685;16
140412;669;15
140505;655;14
140679;812;11
140691;715;11
140785;692;11
140877;673;10
140883;676;10
140981;575;10
141068;569;10
141559;875;10
141664;884;10
141794;923;11
142009;1122;15
142021;1045;15
142139;1077;16
142238;805;13
142244;807;14
142347;689;13
142451;665;14
142632;618;14
142723;596;15
142834;600;15
143044;796;12
143054;715;12
143155;711;12
143264;728;12
143273;734;12
143436;718;10
143545;718;12
143750;701;15
143861;712;15
143974;717;14
144161;885;14
144171;747;13
144265;727;13
144365;717;13
144373;722;13
144475;621;12
144567;600;12
144744;579;12
144834;576;13
144926;570;13
145187;810;10
145200;734;10
145337;777;10
145444;792;10
145452;796;10
145738;910;13
145849;931;15
146070;878;15
146177;849;14
146267;830;12
146445;988;15
146454;720;13
146543;699;14
146650;685;13
146658;690;13
146840;670;13
146947;686;15
147130;681;13
147236;700;13
147387;743;12
147579;917;13
147591;757;13
147707;766;12
147822;790;12
147829;794;12
147945;717;11
148046;665;12
148225;640;13
148322;620;15
148528;712;14
148706;873;13
148716;778;12
148806;767;12
148903;768;12
148911;773;12
149015;698;11
149131;611;11
149363;652;14
149484;683;16
149587;689;14
149785;869;13
149798;790;12
149907;784;13
150010;761;13
150019;766;12
150119;642;12
150220;639;13
150413;622;13
150517;617;15
150651;652;14
150832;810;12
150843;729;12
150954;740;12
151096;788;12
151105;794;12
151230;721;12
151345;700;12
151551;715;16
151653;706;14
151756;684;13
151950;840;13
151960;738;11
152055;716;11
152150;700;11
152156;703;12
152260;612;12
152564;814;13
152751;797;13
152857;808;12
153034;890;12
153243;1083;16
153256;1003;15
153371;814;14
153482;818;15
153489;822;15
153607;756;14
153709;681;14
153898;649;16
153997;633;16
154089;613;16
154257;763;15
154269;669;14
154368;666;12
154464;666;12
154470;669;12
154574;583;11
154708;625;10
154992;731;13
155108;749;13
155232;773;11
155437;963;13
155449;881;13
155564;863;13
155661;807;14
155668;807;15
155781;680;13
155881;670;13
156074;633;13
156173;616;15
156264;609;15
156458;787;15
156469;696;11
156583;708;11
156773;792;12
156782;798;12
156894;727;12
157015;757;13
157229;768;13
157334;762;12
157434;666;12
157605;819;13
157615;727;12
157713;704;12
157817;701;11
157824;705;11
158119;791;10
158224;796;12
158402;793;13
158552;845;12
158703;893;13
158910;1082;16
158924;811;13
159032;815;13
159145;831;15
159153;836;15
159262;721;14
159364;667;14
159556;640;16
159654;628;16
159752;614;15
159928;771;15
159939;683;15
160037;681;12
160136;679;12
160144;683;13
160242;594;12
160340;595;11
160576;644;12
160703;673;11
160818;687;11
161020;872;12
161031;795;11
161282;948;14
161380;920;13
161389;924;14
161506;810;13
161600;791;13
161784;758;15
161882;607;13
161980;607;14
162167;774;16
162176;676;15
162310;716;15
162459;773;13
162466;777;13
162577;701;11
162687;714;12
162890;719;11
163012;708;13
163112;659;12
163287;817;11
163297;727;11
163410;730;11
163662;879;12
163670;884;12
163783;779;10
163877;770;12
164114;824;13
164236;845;14
164367;710;14
164580;906;14
164591;813;13
164703;832;13
164814;848;15
164823;854;15
164955;726;14
165061;702;15
165247;663;15
165345;649;16
165444;637;15
165616;788;15
165626;679;14
165723;670;12
165818;660;12
165825;665;12
165923;585;11
166030;592;11
166308;688;13
166408;691;13
166523;710;11
166717;889;13
166729;813;13
166839;817;13
166940;779;13
166947;763;13
167040;639;12
167127;612;11
167306;584;13
167400;569;13
167505;573;15
167746;795;11
167757;723;11
167850;729;12
167987;773;11
167996;778;11
168136;741;12
168242;746;12
168450;700;13
168553;709;13
168656;678;13
168839;839;13
168849;720;12
169113;879;13
169218;866;14
169224;869;14
169324;778;13
169421;774;13
169604;762;13
169697;591;11
169815;603;14
170055;826;16
170064;746;15
170173;760;14
170289;777;11
170299;784;11
170415;725;13
170527;718;12
170730;670;12
170824;659;11
170926;643;13
171109;805;12
171121;713;12
171436;917;12
171544;908;12
171552;913;13
171667;850;12
171800;883;15
172040;926;15
172148;719;14
172250;713;15
172440;885;16
172452;793;15
172564;779;14
172664;734;14
172673;739;14
172778;636;13
172872;629;11
173129;683;15
173238;681;16
173339;680;15
173516;839;10
173526;755;10
173645;778;10
173789;763;12
173796;767;12
173909;676;11
174018;685;11
174430;910;14
174523;886;14
174618;836;12
174794;994;13
174806;904;13
174902;890;13
175010;676;12
175017;681;13
175120;603;13
175223;611;13
175431;632;14
175578;683;16
175691;686;13
175896;875;13
175908;794;12
176018;802;13
176135;821;14
176143;826;14
176254;683;14
176352;668;14
176534;633;15
176630;619;16
176730;603;14
176900;753;15
176911;663;14
177009;663;12
177108;671;12
177115;666;12
177218;595;12
177347;623;10
177583;679;11
177700;698;12
177804;702;11
178024;905;13
178034;822;12
178227;889;14
178325;852;14
178333;857;14
178445;751;13
178550;752;13
178729;700;15
178826;606;15
178925;607;14
179111;774;16
179120;682;14
179217;674;12
179360;720;12
179368;725;12
179510;690;11
179622;705;10
179866;752;11
179996;784;12
180112;760;11
180492;1120;15
180503;1002;13
180603;988;14
180698;967;14
180705;971;14
180803;813;13
180891;787;12
181074;578;12
181238;640;15
181382;690;17
181581;872;18
181594;798;16
181712;827;12
181816;835;13
181824;840;14
181953;725;13
182061;687;13
182241;656;15
182336;633;16
182437;629;14
182648;820;16
182657;710;14
182749;695;12
182843;691;12
182850;695;12
182956;626;12
183066;635;10
183320;668;15
183433;691;14
183550;712;12
183741;887;12
183753;803;11
183873;814;12
183967;781;13
183975;768;13
184064;638;11
184154;610;11
184525;780;15
184625;759;14
184730;769;11
184907;929;12
184921;863;12
185051;904;12
185179;938;13
185188;944;13
185314;697;12
185426;702;11
185642;731;15
185747;707;15
185962;789;15
186140;948;13
186150;845;12
186240;821;13
186338;814;13
186344;817;13
186455;713;11
186553;597;11
186737;593;13
186870;635;13
187009;677;14
187307;960;13
187317;868;13
187422;876;12
187539;892;14
187547;897;14
187647;785;14
187741;739;13
187918;608;15
188029;614;16
188130;596;16
188300;749;15
188311;671;15
188396;661;15
188490;660;12
188497;665;12
188608;585;11
188747;624;10
188976;672;15
189093;703;13
189212;729;11
189411;911;13
189421;823;12
189517;780;13
189616;769;13
189622;768;13
189723;638;12
189818;615;11
190067;651;13
190165;657;15
190270;660;14
190461;836;11
190472;755;11
190612;800;12
190751;843;12
190759;849;12
190873;715;10
190986;723;10
191201;735;13
191311;722;13
191590;851;12
191768;1004;13
191778;915;13
191874;896;13
191978;881;12
191984;885;12
192091;786;11
192184;600;11
192366;593;13
192505;637;13
192677;705;16
192918;930;13
192932;848;12
193055;878;12
193183;914;13
193191;918;13
193298;813;13
193404;736;13
193623;698;15
193722;675;16
193828;653;15
194009;814;15
194020;728;15
194122;724;12
194213;707;11
194221;712;11
194340;624;11
194473;652;11
194692;678;13
194943;828;12
195046;838;12
195239;1013;13
195248;916;13
195356;891;13
195446;869;13
195456;875;14
195555;619;12
195648;608;12
195833;591;13
195932;587;13
196038;600;15
196303;844;11
196315;767;10
196427;788;11
196538;799;11
196547;805;11
196659;735;10
196767;737;12
197109;801;14
197206;786;15
197307;777;14
197479;927;14
197490;838;13
197611;850;13
197715;832;13
197722;836;13
197829;630;13
197935;636;12
198179;696;15
198292;687;16
198405;697;15
198608;882;13
198622;799;13
198721;798;13
198819;772;15
198825;776;15
198927;643;12
199030;632;13
199212;598;13
199309;596;15
199399;586;16
199575;746;11
199587;666;11
199701;679;10
199812;697;10
199821;703;10
199968;665;10
200086;692;10
200494;915;14
200589;893;13
200683;879;12
200873;1048;13
200884;925;13
200983;904;13
201083;703;13
201090;707;13
201192;610;13
201284;608;13
201479;602;14
201579;603;13
201731;654;16
201970;877;11
201982;796;10
202093;816;11
202198;814;11
202207;820;11
202329;757;11
202437;716;10
202780;805;14
202873;786;15
202973;781;14
203155;945;13
203167;846;12
203269;840;13
203361;841;13
203368;845;13
203475;609;13
203627;661;13
203858;699;15
203971;709;16
204081;726;15
204280;909;14
204290;821;13
204392;772;13
204490;738;13
204498;744;13
204601;639;12
204696;621;13
204879;595;13
204978;592;13
205080;596;15
205265;764;11
205277;683;11
205440;751;12
205572;779;11
205579;783;11
205700;728;11
205820;747;13
206041;770;14
206150;721;14
206250;685;14
206427;845;14
206438;745;12
206531;718;12
206629;702;12
206636;706;12
206778;633;13
206878;636;11
207156;725;15
207263;740;13
207404;782;12
207624;985;12
207636;864;11
207739;868;12
207851;866;13
207858;870;13
207980;724;12
208093;713;11
208482;853;16
208584;851;15
208690;846;14
208878;1016;13
208889;916;12
209000;914;13
209100;712;13
209107;715;13
209230;652;13
209362;679;14
209577;695;15
209692;699;16
209806;713;14
210015;904;13
210025;805;12
210121;766;12
210226;763;13
210233;767;13
210331;645;12
210550;752;13
210734;715;15
210831;717;14
210935;717;14
211150;909;13
211162;838;13
211290;746;13
211403;763;13
211410;766;13
211526;701;12
211639;711;13
211857;702;15
211961;678;16
212082;685;14
212270;856;13
212281;761;13
212388;755;12
212491;742;13
212499;746;13
212598;643;12
212688;612;11
212863;589;11
212970;588;12
213231;748;14
213448;945;13
213460;869;12
213567;884;11
213681;909;14
213690;915;14
213817;854;14
213925;703;14
214110;656;15
214203;644;16
214298;625;17
214472;778;15
214482;674;15
214583;665;15
214683;659;12
214690;663;12
214794;597;12
214899;608;11
215150;674;15
215256;679;13
215370;693;12
215572;879;13
215584;795;12
215699;808;13
215807;786;15
215814;789;15
215918;670;14
216018;654;13
216195;618;15
216292;600;15
216384;584;14
216576;758;15
216586;677;14
216686;675;11
216794;692;12
216803;698;12
216965;679;11
217070;692;12
217294;714;13
217415;734;13
217528;742;12
217720;913;14
217730;787;13
217828;764;13
217942;767;13
217950;772;13
218105;696;14
218197;676;13
218367;642;14
218458;637;15
218559;642;14
218749;795;12
218764;666;12
218896;705;10
219004;720;11
219013;728;10
219121;670;10
219234;682;10
219648;895;14
219755;866;12
219846;848;12
220021;1004;13
220033;918;13
220124;898;13
220215;677;13
220221;679;13
220324;575;13
220419;579;13
220627;602;13
220740;622;13
220887;678;16
221129;905;13
221140;824;12
221258;845;12
221370;835;13
221377;839;13
221492;759;13
221611;737;13
221789;655;15
221889;638;16
221993;632;15
222185;803;15
222195;710;15
222286;682;12
222392;690;11
222400;695;11
222499;617;10
222590;604;10
222812;623;10
223150;870;11
223266;880;11
223487;1085;14
223499;1005;14
223601;1018;15
223717;1027;17
223725;1030;17
223828;685;14
223929;671;15
